"","X_source","X_pageUrl","title","author","fandoms","date_updated","date_updated._source","tags","summary","language","words","words._source","chapters","comments","comments._source","kudos","kudos._source","bookmarks","bookmarks._source","hits","hits._source"
"1373","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=15","Fruitful Encounter","cherrylove","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin",1438214400000,"30 Jul 2015","No Archive Warnings Apply Jon Snow/Sansa Stark Jon Snow Sansa Stark Mya Stone Margaery Tyrell Rhaenys Targaryen Arianne Martell Grenn (ASoIaF) Farmer's Market AU Single Dad!Jon Baker!Sansa","","English",8167,8167,"5/?",37,37,159,159,11,11,3162,3162
"1374","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=15","Services Rendered","MannixMind","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin",1438214400000,"30 Jul 2015","No Archive Warnings Apply Arya Stark/Gendry Waters Arya Stark Gendry Waters Jon Snow Robb Stark Alternate Universe - Modern Setting Alternate Universe - College/University Fluff and Angst","You want to pay me. To watch Arya. Gendry said each word slowly and flatly hoping from his tone that Jon would realize the error of his ways mumble something about it just being a passing idea and take the request back. But to his surprise Snow just shrugged unapologetically. Well I just wanted you to watch her it's Robb who wants to pay you. Or where Jon bullies his roommate Gendry into watching Arya while he's away on a research trip and much awkward angsty smuttyness ensues.","English",1911,1911,"1/7",5,5,57,57,2,2,677,677
"1375","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=15","The Lost Lion","WendyNerd","Fandoms: A Song of Ice and Fire - George R. R. Martin A Song of Ice and Fire & Related Fandoms Game of Thrones (TV)",1438214400000,"30 Jul 2015","Graphic Depictions Of Violence Rape/Non-Con Underage Jon Snow/Sansa Stark Tyrion Lannister/Sansa Stark (past) Willas Tyrell/Wylla Manderly Edric Dayne/Carellen Smallwood Arianne Martell/Val Daenerys Targaryen/Podrick Payne Margaery Tyrell/Edmure Tully Arya Stark/Gendry Waters Myranda Royce/Patrek Mallister Martyn Lannister/OFC Tyrion Lannister/Tysha Tyrion Lannister Sansa Stark Jon Snow Daenerys Targaryen Martyn Lannister Willas Tyrell Margaery Tyrell Missandei (ASoIaF) Dorea Sand Loreza Sand Ellaria Sand Arya Stark Gendry Myranda Royce Podrick Payne Patrek Mallister Edmure Tully Edric Dayne Carellen Smallwood Wylla Manderly Arianne Martell Myrcella Baratheon Val Brienne of Tarth Sequel Tyrion kind of comes back from the dead mental trauma PTSD Trials and Tricks fic Jealousy Tyrion has issues Alcoholism Babies Family Abuse Friendship Legal issues Dysfunctional Family References to Childhood Sexual Abuse Past Child Abuse Past Rape/Non-con Past Sexual Abuse","After seventeen years of being thought dead after seventeen years of having lost his identity Tyrion Lannister returns to Westeros to find that the world he'd known has seemingly past him by. Broken physically and psychologically he grasps at what shreds of identity he may have had in the worst way. Those surrounding him meanwhile deal with the massive fallout--- personal psychological and political---- of his return. A sequel to Trials and Tricks.","English",87711,87711,"12/?",531,531,294,294,25,25,12205,12205
"1376","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=15","Exulansis","direneed","Fandoms: Game of Thrones (TV) Hannibal (TV) A Song of Ice and Fire - George R. R. Martin A Song of Ice and Fire & Related Fandoms",1438214400000,"30 Jul 2015","Rape/Non-Con Sansa Stark/Theon Greyjoy Ramsey Bolton/Reek Sansa Stark/Joffrey Baratheon Sansa Stark/Ramsey Bolton Sansa Stark/Tyrion Lannister Sansa Stark/Reek Theon Greyjoy/Sansa Stark/Reek Jon Snow/Ygritte Robb Stark/Theon Greyjoy Sansa Stark Theon Greyjoy Ramsey Bolton Reek Roose Bolton Robb Stark Rickon Stark Bran Stark Alana Bloom Catelyn Tully Stark Tywin Lannister Tyrion Lannister Lady Direwolves - Character Ned Stark Jon Snow Ygritte Yara Greyjoy Asha Greyjoy Alannys Greyjoy Theon's brothers who's names I can't remember at the moment Balon Greyjoy modern AU AU Modern Westeros Hurt/Comfort Angst Therapy Abuse abuse recovery slight crossover just for kicks Identity Disorder Post-Traumatic Stress Disorder - PTSD multi-chapter teacher!Sansa construction worker!Theon Domestic Bliss? Marriage Sansa and Theon are in denial about their relationship for the first couple chapters Humor missing body parts Castration","Sansa and Theon had lived together for a couple years after escaping Ramsey. But no they weren't dating. Modern AU.","English",10713,10713,"6/?",16,16,38,38,1,1,837,837
"1377","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=15","A Picture's Worth a Thousand Words","jeeno2","Fandoms: A Song of Ice and Fire - George R. R. Martin Game of Thrones (TV)",1438214400000,"30 Jul 2015","No Archive Warnings Apply Arya Stark/Gendry Waters Arya Stark Gendry Waters Sansa Stark Margaery Tyrell Hot Pie (ASoIaF) Maester Aemon Maester Luwin Enemies to Friends to Lovers Crack Dick Pics Alternate Universe - Modern Setting Alternate Universe - College/University Fluff Humor Mild Sexual Content Penises","Gendry accidentally texts Arya a series of scandalous pictures he meant to send to his friend. Hijinks ensue.","English",4825,4825,"4/4",54,54,152,152,9,9,2627,2627
"1378","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=15","Turn the night up","clove23","Fandoms: A Song of Ice and Fire - George R. R. Martin Game of Thrones (TV)",1438214400000,"30 Jul 2015","Creator Chose Not To Use Archive Warnings Jon Snow/Arya Stark Sansa Stark/Margaery Tyrell Robb Stark/Jeyne Westerling Renly Baratheon/Loras Tyrell Jon Snow Arya Stark Sansa Stark Margaery Tyrell Robb Stark Jeyne Westerling Theon Greyjoy Loras Tyrell Renly Baratheon Blind Date Fluff Flirting Romance Alternate Universe - Modern Setting","Margaery and Sansa set Arya up on a blind date.","English",1194,1194,"1/1",0,NA,34,34,3,3,659,659
"1379","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=15","plaything","Drbwho","Fandoms: A Song of Ice and Fire - George R. R. Martin Game of Thrones (TV)",1438214400000,"30 Jul 2015","Creator Chose Not To Use Archive Warnings Petyr Baelish/Sansa Stark Petyr Baelish Sansa Stark Extremely Dubious Consent Older Man/Younger Woman Kidnapping Power Play","Isn't everything just a game? Everyone is a part of it even those who choose not to play. And it is sick and it is twisted and there are cheaters and liars at every turn. And it does not end not really. Not ever.","English",17469,17469,"20/20",181,181,420,420,24,24,11626,11626
"1380","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=15","A Trueborn Prince","cherubicwindigo","Fandoms: Game of Thrones (TV) A Song of Ice and Fire - George R. R. Martin",1438214400000,"30 Jul 2015","Creator Chose Not To Use Archive Warnings Cersei Lannister/Jaime Lannister Joffrey Baratheon/Joy Hill Shireen Baratheon/Bran Stark Ned Stark Robb Stark Margaery Tyrell Myrcella Baratheon Gendry Waters Jaime Lannister Cersei Lannister Joy Hill Joffrey Baratheon Sandor Clegane Shireen Baratheon Bran Stark Theon Greyjoy Sansa Stark Alternate Universe - Canon Romance POV Multiple","Brash and confident Prince Gendry Baratheon felt like the luckiest man in the land. Until his mother's secret came out and his world crumbled into dust overnight. Cersei and Jaime Lannister fled with their sons to escape the king's fury. Only Myrcella was left behind now a hostage instead of a princess. One day he would have the power to set everything right again. A cold wind blows from the north...","English",20075,20075,"6/?",28,28,39,39,7,7,1286,1286
"1381","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=15","Resurrection Man","HeyYouWithTheFace","Fandoms: Game of Thrones (TV) A Song of Ice and Fire & Related Fandoms",1438214400000,"30 Jul 2015","Graphic Depictions Of Violence Shireen Baratheon/Rickon Stark Sandor Clegane/Sansa Stark Rickon Stark Osha (ASoIaF) Maester Luwin Jory Cassel Tormund Giantsbane Magnar of Thenn Bronn (ASoIaF) Dagmer Cleftjaw Lorren Chiggen Shaggydog Sandor Clegane Sansa Stark Meryn Trant Joffrey Baratheon Cersei Lannister Feuding Fam'Lees Slow Burn but not tooooooo slow fun with violence! Fluff and Angst Prodigal son Rickeen (duh) additional tags as characters emerge to avoid spoilers Don Winslow-inspired so blame it on HIM when this goes blacker-than-black Organized Crime Alternate Universe - Modern Setting","Rickon has been pseudo-exiled in the mountains of Upstate New York for ten years so long he barely remembers he's a Stark. Just him and his guardian Osha and the wolf he saved with his father. Then word from the City brings yet more bad news: his brother is dead his family is shattered and he's needed back where he belongs. But does he belong there anymore? He doesn't think so but with his sisters trapped or in the wind and Brandon weak on the streets he's what the Starks need. Rickon doesn't care about justice or the Families or taking up the crown. He wants his revenge and his siblings safe. One of his few allies is a mysterious girl with a half-burned face another broken soul with her own reasons for waging a one-woman war against the powers of the City. Rickon's happy to use her to gain his vengeance but as he sinks deeper into the City in the mud and the blood he finds another reason to stay. One he was never expecting.","English",35394,35394,"7/?",64,64,22,22,2,2,497,497
"1382","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=15","Fluorescent Black","lemoncakeprincess","Fandoms: A Song of Ice and Fire - George R. R. Martin Game of Thrones (TV)",1438214400000,"30 Jul 2015","Underage Sansa Stark/Margaery Tyrell Sansa Stark Margaery Tyrell Joffrey Baratheon Arya Stark Jon Snow Robb Stark Bran Stark Catelyn Tully Stark Rickon Stark Ned Stark Loras Tyrell Alternate Universe - High School Alternate Universe - Modern Setting Underage Sex Underage Drinking Femslash","When they kissed it felt like they'd known each other for years. It felt real and soft and like love something Sansa had never imagined she would feel with someone as perfect as Margaery Tyrell. Sansa had thought life might be different for her since she was now an upperclassman with a popular rich boyfriend like Joffrey. She'd never thought that the gorgeous new girl would be the one who changed everything.","English",2756,2756,"2/?",1,1,31,31,1,1,525,525
"1383","GameOfThrones_Crawler0808","https://archiveofourown.org/tags/Game%20of%20Thrones%20(TV)/works?page=15","New Beginnings","jagujagu","Fandoms: Game of Thrones (TV)",1438214400000,"30 Jul 2015","Creator Chose Not To Use Archive Warnings Jaime Lannister/Brienne of Tarth Jaime Lannister Brienne of Tarth Podrick Payne Cersei Lannister Twisted Warm and Fuzzy Feelings True Love","Very twisted. Sansa Stark is dead after the fatal jump with Reek so Brienne of Tarth comes back to King's Landing with a feeling of total failure despite of killing Stannis. She meets there Jaime Lannister who can't deal with Myrcella's death.","English",1600,1600,"1/1",4,4,22,22,0,NA,516,516
